,Bostezo,perCLOS,IndicadorE,IndBostezo,Clase,ClaseTabla
1073,0.1,0.8030051799021392,0,0.0,0,0
1074,0.1,0.9209793726514988,0,0.0,0,0
1081,0.1,0.8870926786495954,0,0.0,0,0
1082,0.1,0.7829716489283178,1,0.5,0,1
1083,0.1,0.8080720513010942,0,0.0,0,0
1084,0.1,0.7911287043001425,0,0.0,0,0
1085,0.1,0.830639017974393,0,0.0,0,0
1086,0.1,1.0,0,0.0,0,0
1087,0.1,0.8870926786495954,0,0.0,0,0
1088,0.1,0.07177316966239883,1,0.5,1,1
1089,0.1,0.8619922762768191,0,0.0,0,0
1090,0.1,0.9209793726514988,0,0.0,0,0
1095,0.1,0.9040360256505471,0,0.0,0,0
1096,0.1,0.8645257119762965,0,0.0,0,0
1097,0.1,0.9435463393247977,0,0.0,0,0
1098,0.1,1.0,0,0.0,0,0
1099,0.1,0.7758091953129459,1,0.5,0,1
1100,0.1,1.0,0,0.0,0,0
1101,0.1,1.0,0,0.0,0,0
1102,0.1,0.9604896863257494,0,0.0,0,0
1103,0.1,1.0,0,0.0,0,0
1104,0.1,1.0,0,0.0,0,0
1105,0.1,1.0,0,0.0,0,0
1106,0.1,0.8870926786495954,0,0.0,0,0
1110,0.1,0.9604896863257494,0,0.0,0,0
1111,0.1,0.7321416079254626,1,0.5,0,1
1112,0.1,0.8080720513010942,0,0.0,0,0
1113,0.1,0.8419587453029976,0,0.0,0,0
